sender_id,receiver_id,value,corrected,corrected_body,origin_body,diff
88,172,1.0,1,"Thank you very much for contacting me.
My wife is in labor, and I'm beside her to take care of her at the hospital.
I would like to send your order as soon as possible, but I really cannot leave here as I am not sure when the baby will be born.
According to the doctor, the baby should be born by Sunday.
I am very sorry to keep you waiting, but I am sure that I can send it by Monday.

I know you are looking forward to it, and once again I am sorry that I can't send it you right away.
I appreciate your understanding.

Thank you.
","Thank you very much for your email/letter/call.
My wife is in labor and I'm beside her and taking care of her at the hospital.
I would like to send your order as soon as possible, but I really cannot leave here till the time our baby comes.
According to the doctor, it should be done by Sunday.
I am very sorry to keep you waiting. I am sure that I can send it by Monday.

I know you are looking forward to it, and once again I am sorry that I can't send it you right away.
I appreciate your understanding.

Thank you.
",9
168,172,0.0,1,"We are introducing the 4th edition toy of AYUMI HAMASAKI on LINE PLAY.

They are going to be interior items introduced on ayu LIFE STYLE BOOK. (Expected on July 3rd.)

We are also having a special event!
We are collaborating with AYUMI HAMASAKI PREMIUM SHOWCASE -Feel the love-!","We are introducing the 4th edition toy ofAYUMI HAMASAKI on LINE PLAY.

They are gonna be interior items introduced on ayu LIFE STYLE BOOK. (Expected on July 3rd.)

We are also having the special event!
We are collaborating AYUMI HAMASAKI PREMIUM SHOWCASE -Feel the love-!",4
29,173,0.0,1,"""Monthly De☆but""
","「Monthly publication De☆but」 
",1
88,174,-1.0,1,"Thank you for contacting me.
My wife has gone into labor, and I am at a hospital taking care of her.
I would like to ship your item soon, but I cannot leave the hospital as we're not sure when the baby will arrive.
The doctor said we'll see the baby by Sunday.
I'm sorry about this, but I'll ship it by Monday.
Thank you so much for your patience.","Thank you for contacting with me.
Your wife is having a labor and we are at a hospital.
I would like to send but we're not sure when the baby will come out so I can't leave here.
The doctor said we'll see by Sunday.
I'm sorry about this, I'll send it by Monday.
Thank you so much for your patience.",11
142,174,-1.0,1,"Thank you for contacting with me.
My wife is in a labor and we are at a hospital.
I would like to send you the items, but we're not sure when the baby will come out so I can't leave here.
The doctor said we'll see by Sunday.
I'm sorry about this, I'll send it by Monday.
Thank you so much for your patience.","Thank you for contacting with me.
Your wife is having a labor and we are at a hospital.
I would like to send but we're not sure when the baby will come out so I can't leave here.
The doctor said we'll see by Sunday.
I'm sorry about this, I'll send it by Monday.
Thank you so much for your patience.",3
149,174,-1.0,1,"Thank you for contacting with me.
My wife is having a labor and we are at the hospital.
I would like to send your item but we're not sure when the baby will be born so I can't leave here.
The doctor said we'll see by Sunday.
I'm sorry about making you waiting but, I'll send it by Monday.
I am sorry to make you waiting, and thank you so much for your patience.","Thank you for contacting with me.
Your wife is having a labor and we are at a hospital.
I would like to send but we're not sure when the baby will come out so I can't leave here.
The doctor said we'll see by Sunday.
I'm sorry about this, I'll send it by Monday.
Thank you so much for your patience.",6
142,174,2.0,0,"Sounds like you don't trust us.
I will have my first baby and my wife has a difficult time giving birth and I can not leave my wife alone so I will refund your money.
Please cancel this deal.

This item is 100% authentic and I don't have any bad reviews at all because we're doing by faith.
This is my first baby.
You can't understand and if we both won't be happy about this deal then I think we should cancel it.
This item is very popular and we have a lot of people who want this item all over the world.
I'm sorry that it didn't work out this time.","Sounds like you don't trust us.
I will have my first baby and my wife has a difficult time giving birth and I can not leave my wife alone so I will refund your money.
Please cancel this deal.

This item is 100% authentic and I don't have any bad reviews at all because we're doing by faith.
This is my first baby.
You can't understand and if we both won't be happy about this deal then I think we should cancel it.
This item is very popular and we have a lot of people who want this item all over the world.
I'm sorry that it didn't work out this time.",0
88,175,0.0,1,"Thanks for your message.
The product was shipped from the shipping center this morning.
I apologize for the delay in sending the shipping completing  notice.

If you are not satisfied with this price, we can refund you the additional difference after the product arrives, so that we can adjust the price range.  Thank you very much. ","Thanks for your message.
The product was shipped from the shipping center this morning.
I apologize for the delay in sending the shipping completing  notice.

If it is not possible to supply this product at the requested price, we can return the difference after the product arrives. 
We can adjust the price range.  Thank you very much. ",6
143,175,1.0,1,"Thanks for your message.
We will start processing your refund as soon as the merchandise arrives.
Please rest assured that we will try our best to accommodate your request.

Thanks for your message.
We have a stock of the products, but in the case you want to cancel the request, please send us a cancel message. 

Thanks for your message.
We apologize for the inconvenience we may have caused you.","Thanks for your message.
We will start processing your refound as soon as the merchandise arrives.
Please rest  assured that we will try our best to accomodate  your request.

Thanks for your message.
We have stock of the product, so in the case you want to cancel the request, please send us a cancel message. 

Thanks for your message.
We apologize for the inconvenience we may have caused you.",4
138,175,0.0,1,"First, I want to understand and accept what you have to say. 
Also, I accept the $ 150 refund you have requested. 
As for the cover, a phothograph had been uploaded, the condition described as  ""EX (Visible sign of use)"" and I confirmed that there was no problem regarding this condition.
In the future, I will explain the state of the product with more detail.
I want to be explaining a state in detail a little more in the future. 
I am very pleased that the product has reached to a person who really loves and cares abour records.","First, I want to understand and accept what you have to say. 
Also, I give answer to the $ 150 refund you have requested. 
As for the cover, a phothograph had been uploaded, the condition described as  ""EX (Visible sign of use)"" and I confirmed that there was no problem regarding this condition.
In the future, I will explain the state of the product with more detail.
I want to be explaining a state in detail a little more in the future. 
I am very pleased that the product has reached to a person who really loves and cares abour records.",1
138,175,1.0,0,"It has been post-coated. 
Bottom cover and top cover, knobs and levers have been post-coated. 
The black part of the back cover is the original black. 
The leather has not defects, and it is beautiful. 
The malt of the hinge portion of the back cover has been replaced. 
The overall look is clean. 

The shutter operates at a practicable level of 1 to 1/5000 of second.
The coating of the viewfinder eyepiece has come off, but it does not affect the look.
There is not corrosion of the prism, and the finder is very clean. 

There is no problem with hoisting,  rewind, etc.","It has been post-coated. 
Bottom cover and top cover, knobs and levers have been post-coated. 
The black part of the back cover is the original black. 
The leather has not defects, and it is beautiful. 
The malt of the hinge portion of the back cover has been replaced. 
The overall look is clean. 

The shutter operates at a practicable level of 1 to 1/5000 of second.
The coating of the viewfinder eyepiece has come off, but it does not affect the look.
There is not corrosion of the prism, and the finder is very clean. 

There is no problem with hoisting,  rewind, etc.",0
88,175,0.0,1,Asahi Chugakusei Weekly,Asahi Junior High School Weekly,1
168,175,2.0,0,"In the manual for this product, it is written that the amount of this product is one.","In the manual for this product, it is written that the amount of this product is one.",0
168,175,1.0,1,"Payment corresponding to two articles has not  been confirmed, so it is not possible to make any purchase on your behalf.
If payment fails this time, I will have to stop any dealings with you.
I have been waiting for this payment for a long period of time. 
I will auction the merchandise so please consider purchasing them there. 

I will be able to wait for your payment. Please make the purchase at the time more convenient for you. We will wait for the payment. 

It is a sticker with a rhinestone. 
It is a sticker that is a little thick. 
Sticker with the design of various sweets.","Payment corresponding to two articles has not  been confirmed, so it is not possible to make any purchase on your behalf.
If payment fails this time, I will have to stop any dealings with you.
I have been waiting for this payment for a long period of time. 
I will auction the merchandise so please consider purchasing them there. 

I will be able to wait for payment. Please make the purchase at the time more convenient for you. We will wait for the payment. 

It is a seal with a rhinestone. 
It is a seal that is a little thick. 
Seal with the design of various sweets.",4
149,175,0.0,1,"We are very surprised to hear the sudden news about him. It is unfortunate.
Next week I shall contact you, including the matter of stock. ","We are very surprised to hear these sudden news about him. It is very unfortunate.
Next week I shall contact you, including the matter of stock. ",2
149,175,0.0,1,"Contact information
Avex Marketing Inc.
0120-850095 (Only weekdays from 11:00 to 18:00)","Contact information
Apex Marketing Co.
0120-850095（Only weekdays from 11:00 to 18:00）",3
149,175,0.0,1,• Copy all the GD oroder numbers and paste them on the paste tab on the management DB.,• Copy  all the numbers for the GD order and paste on the management DB.,3
150,175,1.0,1,"1. Sign in to Google Docs (GD) 
2. Purchase the item for which an order number has been added. (Your are in charge of dates after 7/12)  
3. The parts to enter the data are marked in green. 
→ <Representative Office> In principle, always Osaka
<Shipping instructions> 
For GD sales amount less than $ 100 SAL, for less than $ 300: e Package. Anything higher: EMS","1. Sign in to Google Docs (GD) 
2. Purchase the item for which an order number has been added. (Your are in charge of dates after 7/12)  
3. Portion for the input  that is green. 
→ <Representative Office> In principle, always Osaka
<Shipping instructions> 
For GD sale amount less than $ 100 SAL.  less than $ 300: e Package. Higher:EMS",5
25,175,1.0,0,"
Two days ago I sent a message to your mac address. 
Did you check it? 

The price of the product is the same as before. Please do not worry. 
It takes a little time because we are ordering from the manufacturer. 
If you want, I can send you a Paypal invoice. 
Please contact me.","
Two days ago I sent a message to your mac address. 
Did you check it? 

The price of the product is the same as before. Please do not worry. 
It takes a little time because we are ordering from the manufacturer. 
If you want, I can send you a Paypal invoice. 
Please contact me.",0
108,175,1.0,1,"Today, I heard the status of the damages from the Japan Post Office. The United States Post Office has been already contacted by the Japanese side, but it seems that the United States post office work is slow when it comes to damages.
In order to get the payment soon, it is necessary that you go to the US post office. 
If you claim for compensation through ebay, you will lose the $ 492.00 sales money, but if you claim compensation from me through the post office, you will not lose the sales money. 
I think  this method is better for you, so I would recommend you that you go to the US post office and carry out the procedure to get compensation for damages.
Once this is resolved I will be glad to give you a good feedback.","Today, I heard the status of the damages from the Japan Post Office. The United States Post Office has been already contacted by the Japanese side, but it seems that the United States post office work is slow when it comes to damages.
In order to get the payment soon, it is necessary that you go to the US post office. 
If you claim for compensation through ebay, you will lost the $ 492 sale money, but if you claim compensation from me through the post office, you will not lost the sale money. 
I think  this method is better for you, so I would recommend you that you go to the US post office and carry out the procedure to get compensation for damages.
Once this is resolved I will be glad to give you a good feedback.",4
149,175,-1.0,1,"We have received the instruction from you that one employee to attend as a mandatory, however we will send none to accompany from Japan. As the trip will take place by the finalists alone, I was wondering if you could assign one local employee to take care of them? I am afraid that other countries also assign one employee, so I would like to avoid differentials. 
By detecting a person's face from the image captured by the camera and analyzing the facial parts of the image, we will estimate the personal attributes (gender/age group) and emotions (degree of smile). The customer's attributes output from the sensor are converted to data for structuring a predictive analysis model. ","We have received a request for one accompany employee, but will there are not accompany employees from Japan. As the trip is only for the  Finalist, I wonder if you could assign one employee there to take care of them? I think that other countries are also asigning one employee, so it would be better if there are not differences between them. 
By detecting a person's face from the image captured by the camera and analyzing the face portion of the image, we estimate the person attributes (gender, age) and emotions (smile level). The attributes of the customers are converted to data to establish a predictive analysis model. ",22
116,175,1.0,0,"I haver recently shipped the product you ordered, but it has been referred back to us because perfumes are among the controlled items for international mail. I will repay the full amount of the purchase price immediately. 
I apologize for not being able to deliver the goods that you have purchased. 

Thank you for your kind understanding.","I haver recently shipped the product you ordered, but it has been referred back to us because perfumes are among the controlled items for international mail. I will repay the full amount of the purchase price immediately. 
I apologize for not being able to deliver the goods that you have purchased. 

Thank you for your kind understanding.",0
149,175,0.0,1,"With regard to the bouquet of roses (50 roses), currently, the growth of roses has been delayed due to the weather. 
I am sorry, but I have to ask you to wait for two weeks until the roses grow. 
We will contact you again when we have the estimated shipping date, thank you for your patience and kind understanding. ","With regard to the bouquet of roses (50 roses), currently, the growth of roses has been delayed due to the weather. 
I am sorry, but I have to ask you to wait two weeks until the roses growth. 
We will contact you when we have an estimated shipping date, until then I kindly ask for your understanding. ",6
158,175,1.0,0,"For more details, please send us an e-mail.","For more details, please send us an e-mail.",0
88,176,2.0,0,"Because it will be shipped from Japan, it will be over 1000 dollars when shipping costs are included.","Because it will be shipped from Japan, it will be over 1000 dollars when shipping costs are included.",0
29,177,-2.0,1,"Hello
I am ● ●.
Thank you for buying me this product ! ! {mistranslation]

I play soccer and futsal.
I love football!
I also love soccer games!

Please contact me if there is a product you want it [different from the original]!
By all means, thank you for introduced to friends [tense confusion].
I hope that you must introduce the product for your friends [mistranslation].

P.S. You are looking for a product in Japan, regardless of the football-related [awkward].
Please contact me!

I would support you fully [unnatural]!

Good luck with [wrong proposition] you!","Hello
I am ● ●.
Thank you for buying me this product ! !

I am playing soccer and futsal.
I like football!
I also like soccer game!

Please contact me if there is a product you want it!
By all means, thank you introduced to friends.
I hope that you must introduce the product for your friends.

ps
You are looking for a product in Japan, regardless of the football-related.
Please contact me!

I would support to you fully!

Good luck with you!",13
149,177,-1.0,1,"Hello
I am ● ●.
Thank you for buying this product from me ! !

I play soccer and futsal.
I love football!
I also love soccer game!

Please contact me if there is any product you want!
By all means, please refer to your friends about me.

ps
If you are looking for a product in Japan, regardless of the football-related, please contact me!

I would fully support you!

Good luck!","Hello
I am ● ●.
Thank you for buying me this product ! !

I am playing soccer and futsal.
I like football!
I also like soccer game!

Please contact me if there is a product you want it!
By all means, thank you introduced to friends.
I hope that you must introduce the product for your friends.

ps
You are looking for a product in Japan, regardless of the football-related.
Please contact me!

I would support to you fully!

Good luck with you!",15
29,177,-1.0,1,"Hello
I want to purchase items via eBay.
Could you please create a product page of one carton (50 pieces) of $ 2,250?
I will buy goods in one carton from the product page.

After uploading  product tag and photos of stock in product page, please contact me with this URL.
I will buy immediately.

Please contact the URL [mistranslation]. I will buy immediately [duplicate].
The delivery address is Oregon.

I [verb] waiting for your contacting.
We [plural] are looking forward to hearing from you.","Hello
I think that  I want to purchase items via eBay.
Can you create a product page of one carton (50 pieces) of $ 2,250?
I will buy goods in one carton from the product page.

After uploading  product tag and photos of stock in product page, please contact with this URL.
I will buy immediately.

Please contact the URL. I will buy immediately.
The Delivery address is  Oregon state.

I waiting for your 	contacting.
We are looking forward to hearing from you.",10
29,177,-2.0,1,"Hello,

We are [ ] and selling on Amazon.
I apologized [tense confusion] for my the letter [?].
I thanked [tense confusion] you for that reply the canceling order to me in this time [awkward]
Due to an error in Amazon's System, this product is [tense confusion] sold too many pieces than [comparison?] how many we had in stock.
When we asked Amazon how to deal with, we received an answer which let customers cancel requests [awkward].
","Hello,We are [ ] and selling on the Amazon.

I apologized for my the letter.
I thanked to you for that reply the canceling order to me in this time.
Due to the error from Amazon's System, this product is sold too many pieces than how many we had in stock.
While we were asking to Amazon how to deal with,We got the answer which let customers cancel requests.
",14
29,177,-1.0,1,"Because i wish develop this product at our shop, could you accept [word choice] the contract as the authorized agent in Japan?
If possible, I would like to be an agency and then spread out [what?] in Japan.
I intend to design a homepage managed by the original agency [mistranslation] which it is housed [?] after wholesaling to selected shops.
In addition I intend to donate a part of the profit to a Japanese protection group.
Approximately 200,000 dogs a year are killed in Japan.
I think that your product has good quality and a fantastic concept.
If you trust me, I would make [word choice] a goal which increases the number of charms in Japan and make reach it [unclear].","Because i wish develop this product on our shop,could you accept the contract that as the authorized agent in japan??
If possible,i am thinking that become an agency and then spread out in japan.
I intend to design Homepage managed by the original agency which it is housed after wholesaling	in select shop.
In addition I intend to donate a part of the profit to the Japanese protection group.
Approximately 200,000 a year dogs are killed in Japan.
I think that your product has good quality and fantastic concept.
If you trust me,i would make a goal which increases the numbers of the charm in japan and make reach it.",22
29,177,-1.0,1,"#william

When I [subject] ship it to Japan, what arrival time is the good [unclear]?
As same in last time [unclear], are an ID band and the Putter Cover attached?
Is it difficult to send [object] to Japan for $ 450?

#will

I am discussing [wrong word] to purchase one of  3 SLDR TS Woods and one of Hybrid.
How many degrees does the Loft of Hybrid have? If the Loft of Hybrid can accept [mistranslation], i would purchase it.
I would like to use [word choice] $260 to buy two pieces or one piece of SLDR TS 3 Wood. how do you think about [unclear]?","#william

When I send it out to Japan, what arrival time is the good?
As same in last time, are an ID band and the Putter Cover attached?
Is it difficult to send to Japan for $ 450?

#will

I am discussing to purchase one of  3 SLDR TS Woods and one of Hybrid.
How many degrees does the Loft of Hybrid have? If the Loft of Hybrid can accept, i would purchase it.
I would like to use $260 to buy two pieces or one piece of SLDR TS 3 Wood, how do you think about?",10
29,177,-2.0,1,"It led to a conclusion that the opinion from female staffs [unaccountable noun] in my company were [s-v agreement] agreed on the beauty [parts of speech confusion] dress.
I think about the produce [parts of speech confusion] of dress is no problems [?], and please to deal [unclear]. 

Although I think I had heard made ​​of Thailand [unclear], it was tagged on the product with the mark of ""Made in China."" [awkward] Does it made [verb missing] in China?

If it did [unclear], I would [tense confusion] ask you some questions about duty [unclear]. please tell to [?] me.

I can handle a product with responsibility [?] and will than [?] I sell simply as a deliver [?] in Japan.

The judgment called the product is great [?], that result was discussed in [article] company.","It led to a conclusion that the opinion from female staffs in my company were agreed on the beauty dress.
I think about the produce of dress is no problems, and please to deal. 

Although I think I had heard made ​​of Thailand,it was tagged on the product with the mark of ""made in china"", does it made in china?

If it did, i would ask some questions to you about duty, please tell to me.

I can handle a product with responsibility and will than I sell simply as a deliver in Japan.

The judgment called the product is great, that result was discussed in company.",22
108,177,-1.0,1,"We have reached the conclusion that that it is a beautifully made dress because the female staff in my company unanimously thought it is great. 
We believe the way this dress is produced has no problems, and we are please to deal with you.

Although I think I had heard it was made ​​of Thailand,it was tagged on the product with the mark of ""made in china"", Is it made in china?

If it was, please let me know because if so we would have to deal with customs charges.

I can handle a product with responsibility and willingness rather than I sell simply as a distributor in Japan.

Through our discussion in our company we have judged that the product is great and...","It led to a conclusion that the opinion from female staffs in my company were agreed on the beauty dress.
I think about the produce of dress is no problems, and please to deal. 

Although I think I had heard made ​​of Thailand,it was tagged on the product with the mark of ""made in china"", does it made in china?

If it did, i would ask some questions to you about duty, please tell to me.

I can handle a product with responsibility and will than I sell simply as a deliver in Japan.

The judgment called the product is great, that result was discussed in company.",18
29,177,-2.0,1,"Oh my god, I shocked that there had some scratch [ungrammatical].

If it is strong enough [different from the original], ○○ is not clearly necessary.
There would not have scratch in usual [awkward].
OK, I tear off ○○ from this LCD screen, and decide [unnatural] to throw it out of window!","Oh my god, i shocked that there had some scratch.

If it is strong enough, ○○ is not clearly necessary.
There would not have scratch in usual.
OK, I tear off ○○ from this LCD screen, and decide to throw it out of window!",5
143,177,0.0,1,"Oh my god, I was shocked that there had some scratch.

If it is strong enough, ○○ is not clearly necessary.
There would not have scratch in usual.
OK, I tear off ○○ from this LCD screen, and decide to throw it out of window!","Oh my god, i shocked that there had some scratch.

If it is strong enough, ○○ is not clearly necessary.
There would not have scratch in usual.
OK, I tear off ○○ from this LCD screen, and decide to throw it out of window!",1
148,177,1.0,1,"Oh my goodness! I shocked that it had some scratches.

If it is strong enough, definitely ○○ is not necessary.
It would not get scratch in normal usage.
OK, Let's tear off ○○ from the LCD screen, and throw it out through window!","Oh my god, i shocked that there had some scratch.

If it is strong enough, ○○ is not clearly necessary.
There would not have scratch in usual.
OK, I tear off ○○ from this LCD screen, and decide to throw it out of window!",12
4,177,1.0,1,"Do you go to school?
I think it is good for you.
What are you going to study?
I think it is exciting when you are learning new skills.
I also want to do new things after winter.

Spring is coming. Maybe because Japanese people feel light when Spring comes, so they start new things.
How is the weather in Finland?
I think Finland is also cold for now.
Please take care of yourself.

","Do you go to school?
I think it is good for you.
Now, what are you leaning?
I think it is exciting when you are learning new skill.
I also want to try other thing after winter.

Spring is coming. Does Japanese feel the body becomes light when it is Spring? A lot things are starting.
How is weather in Finland?
I think Finland also is cold for now.
Take care yourself please.

",13
29,177,-2.0,0,"Is it possible to delivery to China? I bought goods from here.
If it is possible, can you tell me about delivery charges?","Is it possible to delivery to China? I bought goods from here.
If it is possible, can you tell me about delivery charges?",0
33,177,-1.0,1,"Is it possible to have the goods I buy here delivered to China?
If it is possible, can you tell me the delivery charge to Qingdao?","Is it possible to delivery to China? I bought goods from here.
If it is possible, can you tell me about delivery charges?",4
88,178,2.0,0,"The first step to a broad MICE cooperation of Kyoto, Osaka, and Kobe Cities

The “Information and suggestion exchange meeting for attracting MICE to Kansai Area” was held at Kinki Transportation Bureau, Ministry of Land, Infrastructure, Transport and Tourism.

The participants were in charge of promoting MICE from Osaka Tourism Bureau, Kobe Convention & Visitors Association, and Kyoto Convention Bureau as well as from New Kansai International Airport and held the first meeting for attracting MICE.

The meeting came to be truth by Kinki Transport Bureau which has been working for a broad tourism aimed to attract MICE by cooperation of concerned parties.
","The first step to a broad MICE cooperation of Kyoto, Osaka, and Kobe Cities

The “Information and suggestion exchange meeting for attracting MICE to Kansai Area” was held at Kinki Transportation Bureau, Ministry of Land, Infrastructure, Transport and Tourism.

The participants were in charge of promoting MICE from Osaka Tourism Bureau, Kobe Convention & Visitors Association, and Kyoto Convention Bureau as well as from New Kansai International Airport and held the first meeting for attracting MICE.

The meeting came to be truth by Kinki Transport Bureau which has been working for a broad tourism aimed to attract MICE by cooperation of concerned parties.
",0
48,178,2.0,1,"I am sorry for the late reply.
Originally, the item is not intended for the English speaking countries.
Therefore, we do not have replacement.

If you would not be satisfied with the item, please return it.
We will issue a refund after receiving the return as stipulated in the Amazon's return policy.

We are truly sorry for the inconvenience we have caused.

If you have anything you would like us to do, please let us know.","I am sorry for the late reply.
Originally, the item is not intended for the English speaking countries.
Therefore, we do not have replacement.

If you are would not be satisfied with the item, please return it.
We will issue a refund after receiving the return as stipulated in the Amazon's return policy.

We are truly sorry for the inconvenience we have caused.

If you have anything you would like us to do, please let us know.",1
88,178,1.0,1,"I am sorry for the late reply.
Originally, the item is not intended for the English speaking countries.
Therefore, we do not have a replacement.

If you are not satisfied with the item, please return it, in accordance with Amazon's return policy.
We will issue a refund after receiving the item.

We are truly sorry for the inconvenience we have caused.

If you have anything you would like us to do, please let us know.","I am sorry for the late reply.
Originally, the item is not intended for the English speaking countries.
Therefore, we do not have replacement.

If you are would not be satisfied with the item, please return it.
We will issue a refund after receiving the return as stipulated in the Amazon's return policy.

We are truly sorry for the inconvenience we have caused.

If you have anything you would like us to do, please let us know.",5
143,178,2.0,0,"Thank you for your message.
We would like to issue a refund in response to your request.
We would like to ask your favor for revising the feedback in response to our decision for the refund.","Thank you for your message.
We would like to issue a refund in response to your request.
We would like to ask your favor for revising the feedback in response to our decision for the refund.",0
149,178,2.0,0,"The olive squalane has been approved for mixing with nonmedicinal product since March in 2014.
We would like to notify that it has enabled to develop nonmedicinal products mixing with olive squalane in addition to the existing cosmetic product.","The olive squalane has been approved for mixing with nonmedicinal product since March in 2014.
We would like to notify that it has enabled to develop nonmedicinal products mixing with olive squalane in addition to the existing cosmetic product.",0
143,178,2.0,1,"Thank you for your message.
We have already removed the Orange Amp related items from our listings, but if it is still remaining in our listings, we are sorry for taking up your time but would you inform us its ASIN or URL?
When you would inform us, we will remove it immediately.
Thank you for your cooperation.","Thank you for your message.
We have already removed the Orange Amp related items from our listings, but if it is still remaining in our listings, we are sorry for taking up your time bu would you inform us its ASIN or URL?
When you would inform us, we will remove it immediately.
Thank you for your cooperation.",1
88,178,0.0,1,"Thank you for your message.
The item with the following tracking number, when we checked, has already arrived, so please confirm it.

Tracking number: RR906236137JP

Thank you for your message.
Would you give me either ASIN or URL of the item?

Thank you for your message.
I am afraid to inform you that we have stated the wrong tracking number.
Please make sure not use the number previously provided to you as we will inform you the correct tracking number.","Thank you for your message.
The item with the following tracking number, when we checked, has already arrived, so please confirm it.

Tracking number: RR906236137JP

Thank you for your message.
Would you give me either ASIN or URL of the item?

Thank you for your message.
I am afraid to inform you that we have stated the wrong tracking number.
Please make sure for not use the previously told one as we inform you the correct tracking number.",4
88,178,0.0,1,"Hello,

I have had no communication with you before, but I am writing to you because we are very much interested in your items.

We are thinking of purchasing these items in a large volume.
Would you please consider giving us a bulk discount?

We will make the payment either through the PayPal or a credit card.
The shipping destination will be Florida.

I really look forward to your response.

I am grateful if you could reply to my Skype address.","Hello,

I have had no communication with you before, but I am writing to you because we are very much interested in your items.

We are thinking of purchasing these items in a large volume.
Would you please have a business with us on a bulk order basis?

We will make the payment either through the PayPal or a credit card.
The shipping destination will be Florida.

I really look forward to your response.

I am grateful if you could reply to my Skype address.",3
142,178,2.0,0,"Thank you for your message.
The item #TW100-BRF214 was the one we sent to you.
If it is wrong, please email us by attaching pictures.

Thank you for your message.
Certainly understood.
We will change your shipping destination.

Thank you for your message.
The item has already been delivered.
If you would like us to issue a refund, please return the item.
Thank you for your cooperation.

Thank you for your message.
Your order has been cancelled.","Thank you for your message.
The item #TW100-BRF214 was the one we sent to you.
If it is wrong, please email us by attaching pictures.

Thank you for your message.
Certainly understood.
We will change your shipping destination.

Thank you for your message.
The item has already been delivered.
If you would like us to issue a refund, please return the item.
Thank you for your cooperation.

Thank you for your message.
Your order has been cancelled.",0
88,178,2.0,1,"We are truly sorry for taking up your time.
Missing your home address number was the mistake of our shipping staff.
We will strengthen the checking system to prevent the same mistake from recurring.

We really appreciate your information about it and taking your precious time for picking up the item.
Thank you very much.","We are truly sorry for taking up your time.
Missing your home address number was the mistake of our staff in charge of shipping.
We will strengthen the checking system to prevent the same mistake from recurring.

We really appreciate your information about it and taking your precious time for picking up the item.
Thank you very much.",1
149,178,-1.0,1,"# When a buyer with prior purchase experiences wishes to place an additional order

Nice to meet you. I am an import distributor in Japan.
I won your auction at eBay this time (before).
As I would like to purchase additional items from you, would you give me a discount?
If we could make a deal without going through eBay, you would not need to pay for the eBay’s handling fee, and I would purchase items cheaper that way.
I would appreciate if you could take this matter into your consideration.","# For buyer has experience purchasing items at eBay and desire to purchase additional items

I have had not communications before, but I am writing to you because I won your auction at eBay this time (before).
I would like to purchase additional items from you, but would you be possible to give me a discount?
I think if we have direct deal without through eBay, you would not need to be charged the eBay’s commission and I would purchase items cheaper without their commission.
I would appreciate if you could take consideration on this matter.
",16
88,178,2.0,0,"I purchased two pieces of Blue-ray disk A, three pieces of Blue-ray disk B, and four pieces of Blue-ray disk C.
I have received all four pieces of C, but I have only received one each of A and B.
When will you ship the remaining one piece of A and two pieces of B?
Thank you for your cooperation.","I purchased two pieces of Blue-ray disk A, three pieces of Blue-ray disk B, and four pieces of Blue-ray disk C.
I have received all four pieces of C, but I have only received one each of A and B.
When will you ship the remaining one piece of A and two pieces of B?
Thank you for your cooperation.",0
149,178,0.0,1,"I purchased two Blue-ray disks of A, three of B, and four of C through Amazon.com the other day.
I have received all four of C, but only each of A and B.
When will you ship the remainder?
Thank you for your cooperation.","I purchased two pieces of Blue-ray disk A, three pieces of Blue-ray disk B, and four pieces of Blue-ray disk C.
I have received all four pieces of C, but I have only received one each of A and B.
When will you ship the remaining one piece of A and two pieces of B?
Thank you for your cooperation.",10
142,178,1.0,1,"I am grad to hear that you seem doing fine. I am also doing fine. You must be able to meet your baby, aren't you? Take it easy as actually you are going to get tired easily and continue having back ache and hard day in and day out in the final stage of delivery.
I really respect you still working.
Have Jason moved without any trouble? Great, you two are doing very good. Just spend yourself feeling comfortable until the delivery. I really hope that I could speak English by the day I would actually meet you. Now, I request the Conyac for the translation.","I am grad to hear that you seem doing fine. I am also doing fine. You must be able to meet your baby, aren't you? Take it easy as actually you are going to get tired easily and continue having back ache and hard day in and day out in the final stage of delivery.
I really respect you still working.
Have Jason moved out without any trouble? Great, you two are doing very good. Just spend yourself feeling comfortable until the delivery. I really hope that I could speak English by the day I would actually meet you. Now, I request the Conyac for the translation.",1
88,178,1.0,1,"Please be advised that the items shown in the picture may be a bit different from the actual items. The reason is that the items shown in the picture show similar type of items. We cannot post each picture of all items due to many varieties of items.
For more details, please visit and confirm at the website of ○△. Every items will be shipped from Japan. We obtain each and every item from their authorized dealers and they are all brand new without any copied items. So, please don't worry about the authenticity.","Please be advised that the items shown in the picture may be a bit different from the actual items. The reason is that the items shown in the picture show similar type of items. We cannot post each picture of all items due to many varieties of items.
For more details, please visit and confirm at the website of ○△. Every items will be shipped from Japan. We obtain each and every item from their authentic dealers and they are all brand new without any copied items. So, please don't worry about the authenticity.",1
149,178,0.0,1,"Please be advised that the items shown in the picture may be a bit different from the actual items. The reason is, though we post those photos of similar types, there are way too many kinds for us to post every single one of them.
For more details, please visit and confirm at ○△ website. Every item will be shipped from Japan. We obtain each and every item from their authentic dealers and they are all brand new, unused, and no counterfeits. So, please be assured.","Please be advised that the items shown in the picture may be a bit different from the actual items. The reason is that the items shown in the picture show similar type of items. We cannot post each picture of all items due to many varieties of items.
For more details, please visit and confirm at the website of ○△. Every items will be shipped from Japan. We obtain each and every item from their authentic dealers and they are all brand new without any copied items. So, please don't worry about the authenticity.",9
